generation,best_distance
161,507.7590
162,507.7590
163,507.7590
164,507.7590
165,507.7590
166,507.7590
167,507.7590
168,507.7590
169,507.7590
170,507.7590
171,507.7590
172,507.7590
173,507.7590
174,507.7590
175,507.7590
176,507.7590
177,507.7590
178,507.7590
179,507.7590
180,505.2356
181,505.2356
182,505.2356
183,505.2356
184,505.2356
185,505.2356
186,505.2356
187,505.2356
188,505.2356
189,505.2356
190,505.2356
191,505.2356
192,505.2356
193,505.2356
194,505.2356
195,505.2356
196,505.2356
197,505.2356
198,505.2356
199,505.2356
200,505.2356
201,505.2356
202,505.2356
203,505.2356
204,505.2356
205,505.2356
206,505.2356
207,505.2356
208,505.2356
209,505.2356
210,505.2356
211,505.2356
212,505.2356
213,505.2356
214,505.2356
215,505.2356
216,505.2356
217,505.2356
218,505.2356
219,505.2356
220,504.2589
221,504.2589
222,504.2589
223,504.2589
224,504.2589
225,504.2589
226,504.2589
227,504.2589
228,504.2589
229,504.2589
230,504.2589
231,504.2589
232,504.2589
233,504.2589
234,504.2589
235,504.2589
236,504.2589
237,504.2589
238,504.2589
239,504.2589
240,504.2589
241,504.2589
242,504.2589
243,504.2589
244,504.2589
245,504.2589
246,504.2589
247,504.2589
248,504.2589
249,504.2589
250,497.4591
251,497.4591
252,497.4591
253,497.4591
254,497.4591
255,497.4591
256,497.4591
257,497.4591
258,497.4591
259,497.4591
260,497.4591
261,497.4591
262,497.4591
263,497.4591
264,497.4591
265,497.4591
266,497.4591
267,497.4591
268,497.4591
269,497.4591
270,497.4591
271,497.4591
272,497.4591
273,497.4591
274,497.4591
275,497.4591
276,497.4591
277,497.4591
278,497.4591
279,497.4591
280,497.4591
281,497.4591
282,497.4591
283,497.4591
284,497.4591
285,497.4591
286,497.4591
287,497.4591
288,497.4591
289,497.4591
290,497.4591
291,497.4591
292,497.4591
293,497.4591
294,497.4591
295,497.4591
296,497.4591
297,497.4591
298,497.4591
299,497.4591
300,497.4591
301,497.4591
302,497.4591
303,497.4591
304,497.4591
305,497.4591
306,497.4591
307,497.4591
308,497.4591
309,497.4591
310,497.4591
311,497.4591
312,497.4591
313,497.4591
314,497.4591
315,497.4591
316,497.4591
317,497.4591
318,497.4591
319,497.4591
320,497.4591
321,497.4591
322,497.4591
323,497.4591
324,497.4591
325,497.4591
326,497.4591
327,497.4591
328,497.4591
329,497.4591
330,497.4591
331,497.4591
332,497.4591
333,494.0851
334,494.0851
335,494.0851
336,494.0851
337,494.0851
338,494.0851
339,494.0851
340,494.0851
341,494.0851
342,494.0851
343,494.0851
344,494.0851
345,494.0851
346,494.0851
347,494.0851
348,494.0851
349,494.0851
350,494.0851
351,494.0851
352,494.0851
353,494.0851
354,494.0851
355,494.0851
356,494.0851
357,494.0851
358,494.0851
359,494.0851
360,494.0851
361,494.0851
362,494.0851
363,494.0851
364,494.0851
365,494.0851
366,494.0851
367,494.0851
368,494.0851
369,494.0851
370,494.0851
371,494.0851
372,493.8107
373,493.8107
374,493.8107
375,493.8107
376,490.8086
377,490.8086
378,490.8086
379,490.8086
380,490.8086
381,490.8086
382,490.8086
383,490.8086
384,490.8086
385,490.8086
386,490.8086
387,490.8086
388,490.8086
389,490.8086
390,490.8086
391,490.8086
392,490.8086
393,490.8086
394,490.8086
395,490.8086
396,490.8086
397,490.8086
398,490.8086
399,490.8086
400,490.8086
401,490.8086
402,490.8086
403,490.8086
404,490.8086
405,490.8086
406,490.8086
407,486.2111
408,486.2111
409,486.2111
410,486.2111
411,486.2111
412,478.7092
413,486.2111
414,486.2111
415,486.2111
416,486.2111
417,486.2111
418,486.2111
419,486.2111
420,486.2111
421,486.2111
422,486.2111
423,486.2111
424,486.2111
425,486.2111
426,486.2111
427,486.2111
428,486.2111
429,486.2111
430,486.2111
431,486.2111
432,486.2111
433,486.2111
434,486.2111
435,486.2111
436,486.2111
437,486.2111
438,486.2111
439,486.2111
440,486.2111
441,486.2111
442,486.2111
443,486.2111
444,486.2111
445,486.2111
446,486.2111
447,486.2111
448,486.2111
449,486.2111
450,486.2111
451,486.2111
452,486.2111
453,486.2111
454,486.2111
455,486.2111
456,486.2111
457,486.2111
458,486.2111
459,486.2111
460,486.2111
461,486.2111
462,486.2111
463,486.2111
