generation,best_distance
362,440.8012
363,440.8012
364,440.8012
365,440.8012
366,440.8012
367,440.8012
368,440.8012
369,440.8012
370,440.8012
371,440.8012
372,440.8012
373,440.8012
374,440.8012
375,440.8012
376,440.8012
377,440.8012
378,440.8012
379,440.8012
380,440.8012
381,440.8012
382,440.8012
383,440.8012
384,440.8012
385,440.8012
386,440.8012
387,440.8012
388,440.8012
389,440.8012
390,440.8012
391,440.8012
392,440.8012
393,440.8012
394,440.8012
395,440.8012
396,440.8012
397,440.8012
398,440.8012
399,440.8012
400,440.8012
401,440.8012
402,440.8012
403,440.8012
404,440.8012
405,440.8012
406,440.8012
407,440.8012
408,440.8012
409,440.8012
410,440.8012
411,440.8012
412,440.8012
413,440.8012
414,440.8012
415,440.8012
416,440.8012
417,440.8012
418,440.8012
419,440.8012
420,440.8012
421,440.8012
422,440.8012
423,440.8012
424,440.8012
425,440.8012
426,440.8012
427,440.8012
428,440.8012
429,440.8012
430,440.8012
431,440.8012
432,440.8012
433,440.8012
434,440.8012
435,440.8012
436,440.8012
437,440.8012
438,440.8012
439,440.8012
440,440.8012
441,440.8012
442,440.8012
443,440.8012
444,440.8012
445,440.8012
446,440.8012
447,440.8012
448,440.8012
449,440.8012
450,440.8012
451,440.8012
452,440.8012
453,440.8012
454,440.8012
455,440.8012
456,440.8012
457,440.8012
458,440.8012
459,440.8012
460,440.8012
461,440.8012
462,440.8012
463,440.8012
464,440.8012
465,440.8012
466,440.8012
467,440.8012
468,440.8012
469,440.8012
470,440.8012
471,440.8012
472,440.8012
473,440.8012
474,440.8012
475,440.8012
476,440.8012
477,440.8012
478,440.8012
479,440.8012
480,440.8012
481,440.8012
482,440.8012
483,440.8012
484,440.8012
485,440.8012
486,440.8012
487,440.8012
488,440.8012
489,440.8012
490,440.8012
491,440.8012
492,440.8012
493,440.8012
494,440.8012
495,440.8012
496,440.8012
497,440.8012
498,440.8012
499,440.8012
500,440.8012
501,440.8012
502,440.8012
503,440.8012
504,440.8012
505,440.8012
506,440.8012
507,440.8012
508,440.8012
509,440.8012
510,440.8012
511,440.8012
512,440.8012
513,440.8012
514,440.8012
515,440.8012
516,440.8012
517,440.8012
518,440.8012
519,440.8012
520,440.8012
521,440.8012
522,440.8012
523,440.8012
524,440.8012
525,440.8012
526,440.8012
527,440.8012
528,440.8012
529,440.8012
530,440.8012
531,440.8012
532,440.8012
533,440.8012
534,440.8012
535,440.8012
536,440.8012
537,440.8012
538,440.8012
539,440.8012
540,440.8012
541,440.8012
542,440.8012
543,440.8012
544,440.8012
545,440.8012
546,440.8012
547,440.8012
548,440.8012
549,440.8012
550,440.8012
551,440.8012
552,440.8012
553,440.8012
554,440.8012
555,440.8012
556,440.8012
557,440.8012
558,440.8012
559,440.8012
560,440.8012
561,440.8012
562,440.8012
563,440.8012
564,440.8012
565,440.8012
566,440.8012
567,440.8012
568,440.8012
569,440.8012
570,440.8012
571,440.8012
572,440.8012
573,440.8012
574,440.8012
575,440.8012
576,440.8012
577,440.8012
578,440.8012
579,440.8012
580,440.8012
581,440.8012
582,440.8012
583,440.8012
584,440.8012
585,440.8012
586,440.8012
587,440.8012
588,440.8012
589,440.8012
590,440.8012
591,440.8012
592,440.8012
593,440.8012
594,440.8012
595,440.8012
596,440.8012
597,440.8012
598,440.8012
599,440.8012
600,440.8012
601,440.8012
602,440.8012
603,440.8012
604,440.8012
605,440.8012
606,440.8012
607,440.8012
608,440.8012
609,440.8012
610,440.8012
611,440.8012
612,440.8012
613,440.8012
614,440.8012
615,440.8012
616,440.8012
617,440.8012
618,440.8012
619,440.8012
620,440.8012
621,440.8012
622,440.8012
623,440.8012
624,440.8012
625,440.8012
626,440.8012
627,440.8012
628,440.8012
629,440.8012
630,440.8012
631,440.8012
632,440.8012
633,440.8012
634,440.8012
635,440.8012
636,440.8012
637,440.8012
638,440.8012
639,440.8012
640,440.8012
641,440.8012
642,440.8012
643,440.8012
644,440.8012
645,440.8012
646,440.8012
647,440.8012
648,440.8012
649,440.8012
650,440.8012
651,440.8012
652,440.8012
653,440.8012
654,440.8012
655,440.8012
656,440.8012
657,440.8012
658,440.8012
659,440.8012
660,440.8012
661,440.8012
662,440.8012
663,440.8012
664,440.8012
665,440.8012
666,440.8012
667,440.8012
668,440.8012
669,440.8012
670,440.8012
671,440.8012
672,440.8012
673,440.8012
674,440.8012
675,440.8012
676,440.8012
677,440.8012
678,440.8012
679,440.8012
680,440.8012
681,440.8012
682,440.8012
683,440.8012
684,440.8012
685,440.8012
686,440.8012
687,440.8012
688,440.8012
689,440.8012
690,440.8012
691,440.8012
692,440.8012
693,440.8012
694,440.8012
695,440.8012
696,440.8012
697,440.8012
698,440.8012
699,440.8012
700,440.8012
701,440.8012
702,440.8012
703,440.8012
704,440.8012
705,440.8012
706,440.8012
707,440.8012
708,440.8012
709,440.8012
710,440.8012
711,440.8012
712,440.8012
713,440.8012
714,440.8012
715,440.8012
716,440.8012
717,440.8012
718,440.8012
719,440.8012
720,440.8012
721,440.8012
722,440.8012
723,440.8012
724,440.8012
725,440.8012
726,440.8012
727,440.8012
728,440.8012
729,440.8012
730,440.8012
731,440.8012
732,440.8012
733,440.8012
734,440.8012
735,440.8012
736,440.8012
737,440.8012
738,440.8012
739,440.8012
740,440.8012
741,440.8012
742,440.8012
743,440.8012
744,440.8012
745,440.8012
746,440.8012
747,440.8012
748,440.8012
749,440.8012
750,440.8012
751,440.8012
752,440.8012
753,440.8012
754,440.8012
755,440.8012
756,440.8012
757,440.8012
758,440.8012
759,440.8012
760,440.8012
761,440.8012
762,440.8012
763,440.8012
764,440.8012
765,440.8012
766,440.8012
767,440.8012
768,440.8012
769,440.8012
770,440.8012
771,440.8012
772,440.8012
773,440.8012
774,440.8012
775,440.8012
776,440.8012
777,440.8012
778,440.8012
779,440.8012
780,440.8012
781,440.8012
782,440.8012
783,440.8012
784,440.8012
785,440.8012
786,440.8012
787,440.8012
788,440.8012
789,440.8012
790,440.8012
791,440.8012
792,440.8012
793,440.8012
794,440.8012
795,440.8012
796,440.8012
797,440.8012
798,440.8012
799,440.8012
800,440.8012
801,440.8012
802,440.8012
803,440.8012
804,440.8012
805,440.8012
806,440.8012
807,440.8012
808,440.8012
809,440.8012
810,440.8012
811,440.8012
812,440.8012
813,440.8012
814,440.8012
815,440.8012
816,440.8012
817,440.8012
818,440.8012
819,440.8012
820,440.8012
821,440.8012
822,440.8012
823,440.8012
824,440.8012
825,440.8012
826,440.8012
827,440.8012
828,440.8012
829,440.8012
830,440.8012
831,440.8012
832,440.8012
833,440.8012
834,440.8012
835,440.8012
836,440.8012
837,440.8012
838,440.8012
839,440.8012
840,440.8012
841,440.8012
842,440.8012
843,440.8012
844,440.8012
845,440.8012
846,440.8012
847,440.8012
848,440.8012
849,440.8012
850,440.8012
851,440.8012
852,440.8012
853,440.8012
854,440.8012
855,440.8012
856,440.8012
857,440.8012
858,440.8012
859,440.8012
860,440.8012
861,440.8012
862,440.8012
863,440.8012
864,440.8012
865,440.8012
866,440.8012
867,440.8012
868,440.8012
869,440.8012
870,440.8012
871,440.8012
872,440.8012
873,440.8012
874,440.8012
875,440.8012
876,440.8012
877,440.8012
878,440.8012
879,440.8012
880,440.8012
881,440.8012
882,440.8012
883,440.8012
884,440.8012
885,440.8012
886,440.8012
887,440.8012
888,440.8012
889,440.8012
890,440.8012
891,440.8012
892,440.8012
893,440.8012
894,440.8012
895,440.8012
896,440.8012
897,440.8012
898,440.8012
899,440.8012
900,440.8012
901,440.8012
902,440.8012
903,440.8012
904,440.8012
905,440.8012
906,440.8012
907,440.8012
908,440.8012
909,440.8012
910,440.8012
911,440.8012
912,440.8012
913,440.8012
914,440.8012
915,440.8012
916,440.8012
917,440.8012
918,440.8012
919,440.8012
920,440.8012
921,440.8012
922,440.8012
923,440.8012
924,440.8012
925,440.8012
926,440.8012
927,440.8012
928,440.8012
929,440.8012
930,440.8012
931,440.8012
932,440.8012
933,440.8012
934,440.8012
935,440.8012
936,440.8012
937,440.8012
938,440.8012
939,440.8012
940,440.8012
941,440.8012
942,440.8012
943,440.8012
944,440.8012
945,440.8012
946,440.8012
947,440.8012
948,440.8012
949,440.8012
950,440.8012
951,440.8012
952,440.8012
953,440.8012
954,440.8012
955,440.8012
956,440.8012
957,440.8012
958,440.8012
959,440.8012
960,440.8012
961,440.8012
962,440.8012
963,440.8012
964,440.8012
965,440.8012
966,440.8012
967,440.8012
968,440.8012
969,440.8012
970,440.8012
971,440.8012
972,440.8012
973,440.8012
974,440.8012
975,440.8012
976,440.8012
977,440.8012
978,440.8012
979,440.8012
980,440.8012
981,440.8012
982,440.8012
983,440.8012
984,440.8012
985,440.8012
986,440.8012
987,440.8012
988,440.8012
989,440.8012
990,440.8012
991,440.8012
992,440.8012
993,440.8012
994,440.8012
995,440.8012
996,440.8012
997,440.8012
998,440.8012
999,440.8012
1000,440.8012
1001,440.8012
1002,440.8012
1003,440.8012
1004,440.8012
1005,440.8012
1006,440.8012
1007,440.8012
1008,440.8012
1009,440.8012
1010,440.8012
1011,440.8012
1012,440.8012
1013,440.8012
1014,440.8012
1015,440.8012
1016,440.8012
1017,440.8012
1018,440.8012
1019,440.8012
1020,440.8012
1021,440.8012
1022,440.8012
1023,440.8012
1024,440.8012
1025,440.8012
1026,440.8012
1027,440.8012
1028,440.8012
1029,440.8012
1030,440.8012
1031,440.8012
1032,440.8012
1033,440.8012
1034,440.8012
1035,440.8012
1036,440.8012
1037,440.8012
1038,440.8012
1039,440.8012
1040,440.8012
1041,440.8012
1042,440.8012
1043,440.8012
1044,440.8012
1045,440.8012
1046,440.8012
1047,440.8012
1048,440.8012
1049,440.8012
1050,440.8012
1051,440.8012
1052,440.8012
1053,440.8012
1054,440.8012
1055,440.8012
1056,440.8012
1057,440.8012
1058,440.8012
1059,440.8012
1060,440.8012
1061,440.8012
1062,440.8012
1063,440.8012
1064,440.8012
1065,440.8012
1066,440.8012
1067,440.8012
1068,440.8012
1069,440.8012
1070,440.8012
1071,440.8012
1072,440.8012
1073,440.8012
1074,440.8012
1075,440.8012
1076,440.8012
1077,440.8012
1078,440.8012
1079,440.8012
1080,440.8012
1081,440.8012
1082,440.8012
1083,440.8012
1084,440.8012
1085,440.8012
1086,440.8012
1087,440.8012
1088,440.8012
1089,440.8012
1090,440.8012
1091,440.8012
1092,440.8012
1093,440.8012
1094,440.8012
1095,440.8012
1096,440.8012
1097,440.8012
1098,440.8012
1099,440.8012
1100,440.8012
1101,440.8012
1102,440.8012
1103,440.8012
1104,440.8012
1105,440.8012
1106,440.8012
1107,440.8012
1108,440.8012
1109,440.8012
1110,440.8012
1111,440.8012
1112,440.8012
1113,440.8012
1114,440.8012
1115,440.8012
1116,440.8012
1117,440.8012
1118,440.8012
1119,440.8012
1120,440.8012
1121,440.8012
1122,440.8012
1123,440.8012
1124,440.8012
1125,440.8012
1126,440.8012
1127,440.8012
1128,440.8012
1129,440.8012
1130,440.8012
1131,440.8012
1132,440.8012
1133,440.8012
1134,440.8012
1135,440.8012
1136,440.8012
1137,440.8012
1138,440.8012
1139,440.8012
1140,440.8012
1141,440.8012
1142,440.8012
1143,440.8012
1144,440.8012
1145,440.8012
1146,440.8012
1147,440.8012
1148,440.8012
1149,440.8012
1150,440.8012
1151,440.8012
1152,440.8012
1153,440.8012
1154,440.8012
1155,440.8012
1156,440.8012
1157,440.8012
1158,440.8012
1159,440.8012
1160,440.8012
1161,440.8012
1162,440.8012
1163,440.8012
1164,440.8012
1165,440.8012
1166,440.8012
1167,440.8012
1168,440.8012
1169,440.8012
1170,440.8012
1171,440.8012
1172,440.8012
1173,440.8012
1174,440.8012
1175,440.8012
1176,440.8012
1177,440.8012
1178,440.8012
1179,440.8012
1180,440.8012
1181,440.8012
1182,440.8012
1183,440.8012
1184,440.8012
1185,440.8012
1186,440.8012
1187,440.8012
1188,440.8012
1189,440.8012
1190,440.8012
1191,440.8012
1192,440.8012
1193,440.8012
1194,440.8012
1195,440.8012
1196,440.8012
1197,440.8012
1198,440.8012
1199,440.8012
1200,440.8012
1201,440.8012
1202,440.8012
1203,440.8012
1204,440.8012
1205,440.8012
1206,440.8012
1207,440.8012
1208,440.8012
1209,440.8012
1210,440.8012
1211,440.8012
1212,440.8012
1213,440.8012
1214,440.8012
1215,440.8012
1216,440.8012
1217,440.8012
1218,440.8012
1219,440.8012
1220,440.8012
1221,440.8012
1222,440.8012
1223,440.8012
1224,440.8012
1225,440.8012
1226,440.8012
1227,440.8012
1228,440.8012
1229,440.8012
1230,440.8012
1231,440.8012
1232,440.8012
1233,440.8012
1234,440.8012
1235,440.8012
1236,440.8012
1237,440.8012
1238,440.8012
1239,440.8012
1240,440.8012
1241,440.8012
1242,440.8012
1243,440.8012
1244,440.8012
1245,440.8012
1246,440.8012
1247,440.8012
1248,440.8012
1249,440.8012
1250,440.8012
1251,440.8012
1252,440.8012
1253,440.8012
1254,440.8012
1255,440.8012
1256,440.8012
1257,440.8012
1258,440.8012
1259,440.8012
1260,440.8012
1261,440.8012
1262,440.8012
1263,440.8012
1264,440.8012
1265,440.8012
1266,440.8012
1267,440.8012
1268,440.8012
1269,440.8012
1270,440.8012
1271,440.8012
1272,440.8012
1273,440.8012
1274,440.8012
1275,440.8012
1276,440.8012
1277,440.8012
1278,440.8012
1279,440.8012
1280,440.8012
1281,440.8012
1282,440.8012
1283,440.8012
1284,440.8012
1285,440.8012
1286,440.8012
1287,440.8012
1288,440.8012
1289,440.8012
1290,440.8012
1291,440.8012
1292,440.8012
1293,440.8012
1294,440.8012
1295,440.8012
1296,440.8012
1297,440.8012
1298,440.8012
1299,440.8012
1300,440.8012
1301,440.8012
1302,440.8012
1303,440.8012
1304,440.8012
1305,440.8012
1306,440.8012
1307,440.8012
1308,440.8012
1309,440.8012
1310,440.8012
1311,440.8012
1312,440.8012
1313,440.8012
1314,440.8012
1315,440.8012
1316,440.8012
1317,440.8012
1318,440.8012
1319,440.8012
1320,440.8012
1321,440.8012
1322,440.8012
1323,440.8012
1324,440.8012
1325,440.8012
1326,440.8012
1327,440.8012
1328,440.8012
1329,440.8012
1330,440.8012
1331,440.8012
1332,440.8012
1333,440.8012
1334,440.8012
1335,440.8012
1336,440.8012
1337,440.8012
1338,440.8012
1339,440.8012
1340,440.8012
1341,440.8012
1342,440.8012
1343,440.8012
1344,440.8012
1345,440.8012
1346,440.8012
1347,440.8012
1348,440.8012
1349,440.8012
1350,440.8012
1351,440.8012
1352,440.8012
1353,440.8012
1354,440.8012
1355,440.8012
1356,440.8012
1357,440.8012
1358,440.8012
1359,440.8012
1360,440.8012
1361,440.8012
1362,440.8012
1363,440.8012
1364,440.8012
1365,440.8012
1366,440.8012
1367,440.8012
1368,440.8012
1369,440.8012
1370,440.8012
1371,440.8012
1372,440.8012
1373,440.8012
1374,440.8012
1375,440.8012
1376,440.8012
1377,440.8012
1378,440.8012
1379,440.8012
1380,440.8012
1381,440.8012
1382,440.8012
1383,440.8012
1384,440.8012
1385,440.8012
1386,440.8012
1387,440.8012
1388,440.8012
1389,440.8012
1390,440.8012
1391,440.8012
1392,440.8012
1393,440.8012
1394,440.8012
1395,440.8012
1396,440.8012
1397,440.8012
1398,440.8012
1399,440.8012
1400,440.8012
1401,440.8012
1402,440.8012
1403,440.8012
1404,440.8012
1405,440.8012
1406,440.8012
1407,440.8012
1408,440.8012
1409,440.8012
1410,440.8012
1411,440.8012
1412,440.8012
1413,440.8012
1414,440.8012
1415,440.8012
1416,440.8012
1417,440.8012
1418,440.8012
1419,440.8012
1420,440.8012
1421,440.8012
1422,440.8012
1423,440.8012
1424,440.8012
1425,440.8012
1426,440.8012
1427,440.8012
1428,440.8012
1429,440.8012
1430,440.8012
1431,440.8012
1432,440.8012
1433,440.8012
1434,440.8012
1435,440.8012
1436,440.8012
1437,440.8012
1438,440.8012
1439,440.8012
1440,440.8012
1441,440.8012
1442,440.8012
1443,440.8012
1444,440.8012
1445,440.8012
1446,440.8012
1447,440.8012
1448,440.8012
1449,440.8012
1450,440.8012
1451,440.8012
1452,440.8012
1453,440.8012
1454,440.8012
1455,440.8012
1456,440.8012
1457,440.8012
1458,440.8012
1459,440.8012
1460,440.8012
1461,440.8012
1462,440.8012
1463,440.8012
1464,440.8012
1465,440.8012
1466,440.8012
1467,440.8012
1468,440.8012
1469,440.8012
1470,440.8012
1471,440.8012
1472,440.8012
1473,440.8012
1474,440.8012
1475,440.8012
1476,440.8012
1477,440.8012
1478,440.8012
1479,440.8012
1480,440.8012
1481,440.8012
1482,440.8012
1483,440.8012
1484,440.8012
1485,440.8012
1486,440.8012
1487,440.8012
1488,440.8012
1489,440.8012
1490,440.8012
1491,440.8012
1492,440.8012
1493,440.8012
1494,440.8012
1495,440.8012
1496,440.8012
1497,440.8012
1498,440.8012
1499,440.8012
1500,440.8012
1501,440.8012
1502,440.8012
1503,440.8012
1504,440.8012
1505,440.8012
1506,440.8012
1507,440.8012
1508,440.8012
1509,440.8012
1510,440.8012
1511,440.8012
1512,440.8012
1513,440.8012
1514,440.8012
1515,440.8012
1516,440.8012
1517,440.8012
1518,440.8012
1519,440.8012
1520,440.8012
1521,440.8012
1522,440.8012
1523,440.8012
1524,440.8012
1525,440.8012
1526,440.8012
1527,440.8012
1528,440.8012
1529,440.8012
1530,440.8012
1531,440.8012
1532,440.8012
1533,440.8012
1534,440.8012
1535,440.8012
1536,440.8012
1537,440.8012
1538,440.8012
1539,440.8012
1540,440.8012
1541,440.8012
1542,440.8012
1543,440.8012
1544,440.8012
1545,440.8012
1546,440.8012
1547,440.8012
1548,440.8012
1549,440.8012
1550,440.8012
1551,440.8012
1552,440.8012
1553,440.8012
1554,440.8012
1555,440.8012
1556,440.8012
1557,440.8012
1558,440.8012
1559,440.8012
1560,440.8012
1561,440.8012
1562,440.8012
1563,440.8012
1564,440.8012
1565,440.8012
1566,440.8012
1567,440.8012
1568,440.8012
1569,440.8012
1570,440.8012
1571,440.8012
1572,440.8012
1573,440.8012
1574,440.8012
1575,440.8012
1576,440.8012
1577,440.8012
1578,440.8012
1579,440.8012
1580,440.8012
1581,440.8012
1582,440.8012
1583,440.8012
1584,440.8012
1585,440.8012
1586,440.8012
1587,440.8012
1588,440.8012
1589,440.8012
1590,440.8012
1591,440.8012
1592,440.8012
1593,440.8012
1594,440.8012
1595,440.8012
1596,440.8012
1597,440.8012
1598,440.8012
1599,440.8012
1600,440.8012
1601,440.8012
1602,440.8012
1603,440.8012
1604,440.8012
1605,440.8012
1606,440.8012
1607,440.8012
1608,440.8012
1609,440.8012
1610,440.8012
1611,440.8012
1612,440.8012
1613,440.8012
1614,440.8012
1615,440.8012
1616,440.8012
1617,440.8012
1618,440.8012
1619,440.8012
1620,440.8012
1621,440.8012
1622,440.8012
1623,440.8012
1624,440.8012
1625,440.8012
1626,440.8012
1627,440.8012
1628,440.8012
1629,440.8012
1630,440.8012
1631,440.8012
1632,440.8012
1633,440.8012
1634,440.8012
1635,440.8012
1636,440.8012
1637,440.8012
1638,440.8012
1639,440.8012
1640,440.8012
1641,440.8012
1642,440.8012
1643,440.8012
1644,440.8012
1645,440.8012
1646,440.8012
1647,440.8012
1648,440.8012
1649,440.8012
1650,440.8012
1651,440.8012
1652,440.8012
1653,440.8012
1654,440.8012
1655,440.8012
1656,440.8012
1657,440.8012
1658,440.8012
1659,440.8012
1660,440.8012
1661,440.8012
1662,440.8012
1663,440.8012
1664,440.8012
1665,440.8012
1666,440.8012
1667,440.8012
1668,440.8012
1669,440.8012
1670,440.8012
1671,440.8012
1672,440.8012
1673,440.8012
1674,440.8012
1675,440.8012
1676,440.8012
1677,440.8012
1678,440.8012
1679,440.8012
1680,440.8012
1681,440.8012
1682,440.8012
1683,440.8012
1684,440.8012
1685,440.8012
1686,440.8012
1687,440.8012
1688,440.8012
1689,440.8012
1690,440.8012
1691,440.8012
1692,440.8012
1693,440.8012
1694,440.8012
1695,440.8012
1696,440.8012
1697,440.8012
1698,440.8012
1699,440.8012
1700,440.8012
1701,440.8012
1702,440.8012
1703,440.8012
1704,440.8012
1705,440.8012
1706,440.8012
1707,440.8012
1708,440.8012
1709,440.8012
1710,440.8012
1711,440.8012
1712,440.8012
1713,440.8012
1714,440.8012
1715,440.8012
1716,440.8012
1717,440.8012
1718,440.8012
1719,440.8012
1720,440.8012
1721,440.8012
1722,440.8012
1723,440.8012
1724,440.8012
1725,440.8012
1726,440.8012
1727,440.8012
1728,440.8012
1729,440.8012
1730,440.8012
1731,440.8012
1732,440.8012
1733,440.8012
1734,440.8012
1735,440.8012
1736,440.8012
1737,440.8012
1738,440.8012
1739,440.8012
1740,440.8012
1741,440.8012
1742,440.8012
1743,440.8012
1744,440.8012
1745,440.8012
1746,440.8012
1747,440.8012
1748,440.8012
1749,440.8012
1750,440.8012
1751,440.8012
1752,440.8012
1753,440.8012
1754,440.8012
1755,440.8012
1756,440.8012
1757,440.8012
1758,440.8012
1759,440.8012
1760,440.8012
1761,440.8012
1762,440.8012
1763,440.8012
1764,440.8012
1765,440.8012
1766,440.8012
1767,440.8012
1768,440.8012
1769,440.8012
1770,440.8012
1771,440.8012
1772,440.8012
1773,440.8012
1774,440.8012
1775,440.8012
1776,440.8012
1777,440.8012
1778,440.8012
1779,440.8012
1780,440.8012
1781,440.8012
1782,440.8012
1783,440.8012
1784,440.8012
1785,440.8012
1786,440.8012
1787,440.8012
1788,440.8012
1789,440.8012
1790,440.8012
1791,440.8012
1792,440.8012
1793,440.8012
1794,440.8012
1795,440.8012
1796,440.8012
1797,440.8012
1798,440.8012
1799,440.8012
1800,440.8012
1801,440.8012
1802,440.8012
1803,440.8012
1804,440.8012
1805,440.8012
1806,440.8012
1807,440.8012
1808,440.8012
1809,440.8012
1810,440.8012
1811,440.8012
1812,440.8012
1813,440.8012
1814,440.8012
1815,440.8012
1816,440.8012
1817,440.8012
1818,440.8012
1819,440.8012
1820,440.8012
1821,440.8012
1822,440.8012
1823,440.8012
1824,440.8012
1825,440.8012
1826,440.8012
1827,440.8012
1828,440.8012
1829,440.8012
1830,440.8012
1831,440.8012
1832,440.8012
1833,440.8012
1834,440.8012
1835,440.8012
1836,440.8012
1837,440.8012
1838,440.8012
1839,440.8012
1840,440.8012
1841,440.8012
1842,440.8012
1843,440.8012
1844,440.8012
1845,440.8012
1846,440.8012
1847,440.8012
1848,440.8012
1849,440.8012
1850,440.8012
1851,440.8012
1852,440.8012
1853,440.8012
1854,440.8012
1855,440.8012
1856,440.8012
1857,440.8012
1858,440.8012
1859,440.8012
1860,440.8012
1861,440.8012
1862,440.8012
1863,440.8012
1864,440.8012
1865,440.8012
1866,440.8012
1867,440.8012
1868,440.8012
1869,440.8012
1870,440.8012
1871,440.8012
