generation,best_distance
157,932.4441
158,932.4441
159,932.4441
160,932.4441
161,932.4441
162,932.4441
163,932.4441
164,932.4441
165,932.4441
166,932.4441
167,932.4441
168,932.4441
169,932.4441
170,932.4441
171,932.4441
172,932.4441
173,932.4441
174,932.4441
175,932.4441
176,932.4441
177,932.4441
178,932.4441
179,932.4441
180,932.4441
181,932.4441
182,932.4441
183,932.4441
184,932.4441
185,932.4441
186,932.4441
187,932.4441
188,932.4441
189,932.4441
190,932.4441
191,932.4441
192,932.4441
193,932.4441
194,932.4441
195,932.4441
196,932.4441
197,932.4441
198,932.4441
199,932.4441
200,932.4441
201,932.4441
202,932.4441
203,932.4441
204,932.4441
205,932.4441
206,932.4441
207,932.4441
208,923.1588
209,923.1588
210,913.5313
211,913.5313
212,913.5313
213,913.5313
214,913.5313
215,913.5313
216,913.5313
217,913.5313
218,913.5313
219,913.5313
220,913.5313
221,913.5313
222,913.5313
223,913.5313
224,913.5313
225,913.5313
226,913.5313
227,913.5313
228,913.5313
229,913.5313
230,913.5313
231,913.5313
232,909.4126
233,909.4126
234,909.4126
235,909.4126
236,909.4126
237,909.4126
238,909.4126
239,909.4126
240,909.4126
241,909.4126
242,909.4126
243,909.4126
244,909.4126
245,909.4126
246,909.4126
247,909.4126
248,909.4126
249,909.4126
250,909.4126
251,909.4126
252,909.4126
253,903.2517
254,897.0362
255,897.0362
256,897.0362
257,897.0362
258,897.0362
259,897.0362
260,897.0362
261,897.0362
262,897.0362
263,897.0362
264,897.0362
265,897.0362
266,897.0362
267,897.0362
268,897.0362
269,897.0362
270,897.0362
271,897.0362
272,897.0362
273,897.0362
274,897.0362
275,897.0362
276,897.0362
277,897.0362
278,897.0362
279,863.5937
280,863.5937
281,863.5937
282,863.5937
283,863.5937
284,863.5937
285,863.5937
286,863.5937
287,863.5937
288,863.5937
289,863.5937
290,863.5937
291,863.5937
292,863.5937
293,863.5937
294,863.5937
295,863.5937
296,863.5937
297,863.5937
298,863.5937
299,863.5937
300,863.5937
301,863.5937
302,863.5937
303,863.5937
304,863.5937
305,863.5937
306,863.5937
307,863.5937
308,863.5937
309,863.5937
310,863.5937
311,863.5937
312,863.5937
313,863.5937
314,863.5937
315,863.5937
316,863.5937
317,863.5937
318,863.5937
319,863.5937
320,863.5937
321,863.5937
322,863.5937
323,863.5937
324,863.5937
325,863.5937
326,863.5937
327,863.5937
328,863.5937
329,863.5937
330,863.5937
331,863.5937
332,863.5937
333,863.5937
334,863.5937
335,863.5937
336,863.5937
337,863.5937
338,863.5937
339,863.3096
340,863.3096
341,863.3096
342,863.3096
343,863.3096
344,863.3096
345,863.3096
346,863.3096
347,863.3096
348,863.3096
349,863.3096
350,863.3096
351,863.2188
352,863.2188
353,863.2188
354,863.2188
355,863.2188
356,862.8626
357,862.8626
358,858.4129
359,849.8337
360,849.8337
361,849.8337
362,849.8337
363,849.8337
364,849.8337
365,849.8337
366,849.8337
367,849.8337
368,849.8337
369,849.8337
370,849.8337
371,849.8337
372,849.8337
373,849.8337
374,849.8337
375,849.8337
376,849.8337
377,849.8337
378,849.8337
379,849.8337
380,849.8337
381,849.8337
382,849.8337
383,849.8337
384,849.8337
385,849.8337
386,849.8337
387,825.7347
388,825.7347
389,825.7347
390,825.7347
391,825.7347
392,825.7347
393,825.7347
394,825.7347
395,825.7347
396,825.7347
397,825.7347
398,825.7347
399,825.7347
